ID,Sex,Bachelor,Age,Graduated,Career,Work Experience,Family Expenses,Family  Size,Variable,Segmentation,Description
1462220635,Male,Yes,43,No,Content Creation,1,Low,2,Dog_7,Darsh,The specimen is reliable and experienced.
1462225783,Male,No,25,No,Doctor,1,Low,5,Dog_6,Darsh,The specimen is responsible and hardworking.
1462220025,Female,Yes,79,Yes,Lawyer,1,High,2,Dog_4,Bhavesh,The specimen is reliable and experienced.
1462223433,Female,No,45,Yes,Fashion Designer,3,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462222327,Female,No,40,No,Scientist,1,Low,2,Dog_3,Chaitanya,The specimen is reliable and experienced.
1462220252,Male,Yes,42,Yes,Fashion Designer,2,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220553,Male,No,29,No,Fashion Designer,1,Low,3,Dog_2,Akshat,The specimen is responsible and hardworking.
1462221148,Male,Yes,72,No,Singer,0,Average,,Dog_1,Chaitanya,The specimen is reliable and experienced.
1462218773,Male,No,27,No,Scientist,1,Low,3,Dog_6,Darsh,The specimen is responsible and hardworking.
1462218675,Male,Yes,48,Yes,Fashion Designer,,Average,4,Dog_7,Chaitanya,The specimen is reliable and experienced.
1462220491,Female,Yes,53,No,Singer,9,High,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462223301,Male,Yes,35,No,Singer,8,Average,4,Dog_6,Akshat,The specimen is reliable and experienced.
1462219397,Female,Yes,40,No,Scientist,0,Low,3,Dog_6,Akshat,The specimen is reliable and experienced.
1462220962,Male,No,27,Yes,Doctor,,Low,1,Dog_6,Darsh,The specimen is responsible and hardworking.
1462225965,Male,Yes,40,Yes,Doctor,1,Low,3,Dog_6,Darsh,The specimen is reliable and experienced.
1462224764,Male,Yes,45,Yes,HR,1,High,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220369,Female,No,30,Yes,Doctor,0,Low,4,Dog_6,Darsh,The specimen is reliable and experienced.
1462219494,Male,No,37,Yes,Fashion Designer,8,Low,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223272,Male,No,43,Yes,Scientist,0,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462224823,Male,Yes,40,Yes,Fashion Designer,6,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462225296,Male,Yes,35,Yes,Fashion Designer,3,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223306,Female,No,50,Yes,Fashion Designer,9,Low,1,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462225085,Female,No,25,No,Doctor,0,Low,8,Dog_7,Bhavesh,The specimen is responsible and hardworking.
1462219487,Male,Yes,70,Yes,Fashion Designer,0,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220554,Female,No,20,No,Doctor,1,Low,,Dog_6,Darsh,The specimen is responsible and hardworking.
1462219161,Male,Yes,26,Yes,Scientist,1,Average,2,Dog_7,Akshat,The specimen is responsible and hardworking.
1462224183,Male,Yes,68,Yes,Fashion Designer,0,High,,Dog_6,Akshat,The specimen is reliable and experienced.
1462219889,Female,Yes,45,Yes,Fashion Designer,0,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220920,Female,No,29,No,Scientist,9,Low,4,Dog_4,Akshat,The specimen is responsible and hardworking.
1462224808,Female,No,21,No,Singer,5,Low,5,Dog_4,Darsh,The specimen is responsible and hardworking.
1462224024,Male,No,21,No,Doctor,1,Low,5,Dog_4,Darsh,The specimen is responsible and hardworking.
1462221196,Male,Yes,49,Yes,Fashion Designer,1,Average,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220217,Female,Yes,49,Yes,Scientist,1,Average,4,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462218545,,Yes,56,Yes,Lawyer,1,High,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462225056,Female,,29,No,Housewife,8,Low,1,Dog_5,Darsh,The specimen is responsible and hardworking.
1462225651,Male,No,42,Yes,Singer,3,Low,2,Dog_2,Akshat,The specimen is reliable and experienced.
1462219950,Female,Yes,58,Yes,Fashion Designer,,Average,6,Dog_2,Chaitanya,The specimen is reliable and experienced.
1462218831,Female,Yes,60,Yes,Fashion Designer,,High,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223966,Female,No,40,,Content Creation,6,Low,1,Dog_4,Akshat,The specimen is reliable and experienced.
1462219806,Male,Yes,70,No,Lawyer,1,Low,2,Dog_6,Darsh,The specimen is reliable and experienced.
1462222229,Male,No,28,No,Scientist,4,Low,1,Dog_3,Bhavesh,The specimen is responsible and hardworking.
1462221262,Male,Yes,27,Yes,Doctor,2,Average,2,Dog_3,Akshat,The specimen is responsible and hardworking.
1462225051,Male,Yes,45,Yes,Fashion Designer,0,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462224417,Male,Yes,51,No,Scientist,1,Average,7,Dog_4,Bhavesh,The specimen is reliable and experienced.
1462224686,Female,No,27,Yes,Doctor,0,Low,5,Dog_4,Akshat,The specimen is responsible and hardworking.
1462225695,Male,Yes,60,Yes,Scientist,1,High,2,Dog_3,Bhavesh,The specimen is reliable and experienced.
1462220504,Female,No,38,Yes,Doctor,0,Low,2,Dog_6,Darsh,The specimen is reliable and experienced.
1462220959,Male,No,41,,Singer,6,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462224858,Female,Yes,33,No,Scientist,5,High,3,Dog_6,Darsh,The specimen is reliable and experienced.
1462219284,Male,No,45,Yes,Content Creation,0,Low,1,Dog_3,Darsh,The specimen is reliable and experienced.
1462223653,Male,Yes,46,No,Singer,1,Average,4,Dog_3,Chaitanya,The specimen is reliable and experienced.
1462224261,Female,Yes,27,No,Fashion Designer,6,High,5,Dog_2,Akshat,The specimen is responsible and hardworking.
1462226535,Male,No,23,No,Doctor,1,Low,3,Dog_2,Darsh,The specimen is responsible and hardworking.
1462225240,Female,Yes,40,Yes,Fashion Designer,1,Low,1,Dog_6,Darsh,The specimen is reliable and experienced.
1462222900,Female,Yes,48,Yes,Scientist,1,High,3,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462223237,Male,Yes,41,No,HR,1,Average,5,Dog_4,Bhavesh,The specimen is reliable and experienced.
1462226027,Male,Yes,50,Yes,Fashion Designer,0,Low,3,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462224375,Female,No,33,Yes,Scientist,,Low,2,Dog_4,Darsh,The specimen is reliable and experienced.
1462219341,Male,No,32,No,Doctor,0,Low,4,Dog_6,Darsh,The specimen is reliable and experienced.
1462219337,Male,Yes,70,Yes,Lawyer,0,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462220861,Male,Yes,51,Yes,Singer,1,Average,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462225062,Male,Yes,42,Yes,Scientist,8,Average,2,Dog_2,Bhavesh,The specimen is reliable and experienced.
1462218634,Female,Yes,47,Yes,Scientist,0,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462218943,Male,No,28,No,Doctor,0,Low,2,Dog_4,Akshat,The specimen is responsible and hardworking.
1462222665,Male,Yes,69,No,Lawyer,0,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462222391,Female,Yes,63,Yes,Fashion Designer,0,High,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462224999,Female,,51,No,Housewife,8,Low,,Dog_3,Akshat,The specimen is reliable and experienced.
1462225273,Male,Yes,28,No,Scientist,0,Average,2,Dog_6,Akshat,The specimen is responsible and hardworking.
1462225259,Male,Yes,43,Yes,Fashion Designer,2,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462221787,Female,,27,No,Scientist,1,Low,1,Dog_5,Akshat,The specimen is responsible and hardworking.
1462225393,Male,Yes,59,Yes,Fashion Designer,,Low,,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462224522,Female,No,42,No,Scientist,8,Low,1,Dog_3,Akshat,The specimen is reliable and experienced.
1462225688,Male,Yes,69,No,Scientist,,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462221179,Female,Yes,81,Yes,Lawyer,8,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220739,Female,,36,No,,,Low,,Dog_4,Darsh,The specimen is reliable and experienced.
1462222862,Male,Yes,69,Yes,Fashion Designer,0,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223544,Male,Yes,49,Yes,Fashion Designer,9,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462221884,Male,No,23,No,Doctor,5,Low,5,Dog_2,Darsh,The specimen is responsible and hardworking.
1462221011,Male,Yes,40,Yes,Fashion Designer,1,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462226153,Male,Yes,32,Yes,Scientist,9,Average,3,Dog_6,Akshat,The specimen is reliable and experienced.
1462219681,Male,Yes,42,Yes,HR,9,High,6,Dog_7,Bhavesh,The specimen is reliable and experienced.
1462221267,Male,No,28,Yes,Doctor,1,Low,4,Dog_6,Chaitanya,The specimen is responsible and hardworking.
1462224164,Male,Yes,35,Yes,Scientist,5,Average,4,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462220170,Male,Yes,55,No,Fashion Designer,,Average,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462219159,Male,Yes,39,Yes,Singer,1,Average,4,Dog_3,Chaitanya,The specimen is reliable and experienced.
1462220327,Female,Yes,68,Yes,Lawyer,9,High,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462218572,Male,No,39,Yes,Singer,0,Low,3,Dog_1,Bhavesh,The specimen is reliable and experienced.
1462225112,Male,Yes,42,Yes,Scientist,,Average,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462222249,Male,No,28,Yes,Doctor,14,Low,1,Dog_6,Darsh,The specimen is responsible and hardworking.
1462224537,Male,Yes,25,Yes,Doctor,9,Low,2,Dog_6,Chaitanya,The specimen is responsible and hardworking.
1462223759,Male,Yes,58,No,Fashion Designer,0,High,3,Dog_6,Darsh,The specimen is reliable and experienced.
1462220026,Female,No,41,Yes,Fashion Designer,0,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462225935,Female,No,32,Yes,Fashion Designer,,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462225372,Female,Yes,66,Yes,Fashion Designer,1,Average,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462219020,Female,No,25,Yes,Fashion Designer,4,Low,5,Dog_6,Chaitanya,The specimen is responsible and hardworking.
1462222273,Female,Yes,81,Yes,Lawyer,,High,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462220387,Male,Yes,47,No,,1,Low,5,Dog_3,Akshat,The specimen is reliable and experienced.
1462221881,Male,No,25,No,Doctor,0,Low,5,Dog_3,Darsh,The specimen is responsible and hardworking.
1462222685,Female,Yes,39,Yes,Scientist,0,Average,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462224244,Male,No,18,No,Doctor,0,Low,8,Dog_6,Darsh,The specimen is rather joyful than responsible.
1462226083,Female,No,36,No,Scientist,0,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462225237,Male,Yes,25,No,HR,4,High,8,Dog_4,Darsh,The specimen is responsible and hardworking.
1462219344,Male,No,35,Yes,Fashion Designer,8,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462221022,Male,Yes,45,Yes,Scientist,0,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462220458,Female,Yes,40,Yes,Scientist,0,Average,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462224302,Female,No,30,No,Doctor,,Low,,,Chaitanya,The specimen is reliable and experienced.
1462225209,Male,No,26,No,Fashion Designer,8,Low,5,Dog_5,Akshat,The specimen is responsible and hardworking.
1462226446,Male,No,33,No,Doctor,1,Low,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223162,Male,No,33,Yes,Doctor,8,Low,4,Dog_2,Darsh,The specimen is reliable and experienced.
1462219292,Male,Yes,51,Yes,Fashion Designer,1,Average,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462221607,Male,Yes,57,Yes,Fashion Designer,0,Average,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462222441,Male,No,39,Yes,Fashion Designer,2,Low,3,Dog_4,Bhavesh,The specimen is reliable and experienced.
1462224835,Male,Yes,42,No,Fashion Designer,6,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462218938,Male,Yes,47,Yes,Fashion Designer,0,Low,,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462225444,Female,Yes,83,Yes,Fashion Designer,0,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462225050,Female,No,28,Yes,Scientist,0,Low,3,Dog_6,Darsh,The specimen is responsible and hardworking.
1462223284,Female,Yes,37,No,Scientist,0,Average,5,Dog_2,Bhavesh,The specimen is reliable and experienced.
1462218777,Male,Yes,39,Yes,HR,1,High,3,Dog_3,Bhavesh,The specimen is reliable and experienced.
1462220809,Female,Yes,68,Yes,Fashion Designer,1,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223283,Male,Yes,80,Yes,Lawyer,,Low,1,Dog_6,Darsh,The specimen is reliable and experienced.
1462221836,Male,No,26,Yes,Doctor,0,Low,5,Dog_6,Darsh,The specimen is responsible and hardworking.
1462221942,Male,Yes,39,Yes,Scientist,1,Low,2,Dog_4,Bhavesh,The specimen is reliable and experienced.
1462225105,Male,Yes,28,Yes,Fashion Designer,1,Average,2,Dog_6,Bhavesh,The specimen is responsible and hardworking.
1462223101,Male,Yes,80,No,Lawyer,,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462225578,Male,Yes,38,No,Fashion Designer,,Average,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462225848,Male,No,25,Yes,Fashion Designer,1,Low,3,Dog_6,Akshat,The specimen is responsible and hardworking.
1462221755,Female,Yes,60,Yes,Scientist,4,Average,4,Dog_2,Bhavesh,The specimen is reliable and experienced.
1462220080,Male,Yes,71,Yes,Singer,0,Low,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462224749,Female,Yes,48,Yes,Scientist,1,Average,2,Dog_2,Akshat,The specimen is reliable and experienced.
1462224938,Male,No,22,No,Doctor,9,Low,4,Dog_3,Darsh,The specimen is responsible and hardworking.
1462221107,Male,Yes,41,Yes,Singer,9,Average,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462221123,Female,Yes,48,No,Scientist,0,Average,5,,Chaitanya,The specimen is reliable and experienced.
1462220715,Male,No,29,Yes,Fashion Designer,0,Low,1,Dog_6,Akshat,The specimen is responsible and hardworking.
1462220193,Female,No,27,No,Housewife,,Low,4,Dog_6,Chaitanya,The specimen is responsible and hardworking.
1462218638,Male,Yes,76,No,HR,1,Low,1,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462224680,Male,Yes,77,No,Lawyer,1,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220667,Male,Yes,45,No,Fashion Designer,0,Low,2,Dog_4,Bhavesh,The specimen is reliable and experienced.
1462224220,Female,Yes,41,Yes,Fashion Designer,1,Low,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462223305,Male,No,30,No,HR,1,Low,4,Dog_4,Darsh,The specimen is reliable and experienced.
1462225007,Male,Yes,47,Yes,HR,1,High,4,,Bhavesh,The specimen is reliable and experienced.
1462221902,Female,No,52,Yes,Fashion Designer,9,Low,1,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462223106,Female,Yes,83,No,Lawyer,1,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462225827,Female,Yes,71,Yes,Lawyer,8,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462221695,Male,Yes,42,Yes,HR,,High,4,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462221409,Female,Yes,62,,Fashion Designer,1,Average,3,Dog_3,Chaitanya,The specimen is reliable and experienced.
1462225786,Female,No,27,No,Doctor,0,Low,4,Dog_3,Akshat,The specimen is responsible and hardworking.
1462226237,Female,Yes,53,Yes,Fashion Designer,1,Average,3,Dog_6,Akshat,The specimen is reliable and experienced.
1462222075,Male,Yes,67,Yes,Singer,1,Average,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462218770,Male,No,28,No,Content Creation,0,Low,1,Dog_3,Darsh,The specimen is responsible and hardworking.
1462222336,Female,No,31,No,Doctor,6,Low,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220784,Male,Yes,37,Yes,Doctor,1,Average,2,Dog_4,Akshat,The specimen is reliable and experienced.
1462222579,Female,Yes,33,Yes,Content Creation,8,High,2,Dog_6,Darsh,The specimen is reliable and experienced.
1462226248,Male,No,33,Yes,Doctor,3,Low,2,Dog_2,Darsh,The specimen is reliable and experienced.
1462218898,Male,Yes,53,Yes,Fashion Designer,0,Low,3,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462218548,Male,Yes,31,,Scientist,0,Average,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462219802,Male,Yes,76,Yes,Fashion Designer,,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462220076,Male,Yes,47,No,Singer,0,Average,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220247,Female,Yes,50,Yes,Fashion Designer,1,Average,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462224754,Male,Yes,47,No,Fashion Designer,0,Average,5,Dog_4,Akshat,The specimen is reliable and experienced.
1462223806,Male,No,29,No,Scientist,5,Low,5,Dog_2,Bhavesh,The specimen is responsible and hardworking.
1462224618,Male,No,19,No,Doctor,0,Low,4,Dog_2,Darsh,The specimen is rather joyful than responsible.
1462224747,Female,Yes,38,Yes,Scientist,0,Average,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462226484,Female,No,39,,Fashion Designer,1,,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462225676,Female,Yes,50,Yes,,1,Low,2,Dog_3,Akshat,The specimen is reliable and experienced.
1462224846,Female,Yes,71,Yes,Lawyer,0,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462224852,Male,No,23,No,Doctor,4,Low,9,Dog_2,Darsh,The specimen is responsible and hardworking.
1462224784,Female,Yes,36,Yes,Scientist,0,Low,1,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462225872,Female,Yes,63,No,Fashion Designer,0,High,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462218493,Male,No,19,No,Doctor,4,Low,4,Dog_4,Darsh,The specimen is rather joyful than responsible.
1462226361,Female,No,40,Yes,Housewife,9,Low,1,Dog_6,Darsh,The specimen is reliable and experienced.
1462225219,Female,Yes,45,Yes,Scientist,2,Low,1,Dog_4,Akshat,The specimen is reliable and experienced.
1462221279,Male,No,19,No,Singer,0,Low,6,Dog_4,Akshat,The specimen is rather joyful than responsible.
1462223255,Female,Yes,65,Yes,Fashion Designer,13,Low,1,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462225650,Male,No,28,Yes,Doctor,5,Low,4,Dog_6,Chaitanya,The specimen is responsible and hardworking.
1462220139,Male,Yes,39,Yes,Doctor,4,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462218663,Male,Yes,52,No,Singer,,Average,5,Dog_4,Bhavesh,The specimen is reliable and experienced.
1462221508,Female,No,42,Yes,Housewife,,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462223900,Female,Yes,26,No,Lawyer,0,Low,9,Dog_7,Chaitanya,The specimen is responsible and hardworking.
1462220834,Male,Yes,40,No,HR,5,Low,4,Dog_6,Darsh,The specimen is reliable and experienced.
